t accel.x accel.y accel.z gyro.x gyro.y gyro.z mag.x mag.y mag.z
1.81 7.38588144590489 -0.0486281505413075 -10.2892223473619 -0.00356163021599498 1.07721370168747 -0.00629125735338272 0.0613454921877762 0 0.476063788360593
1.82 7.55934727069209 0.0224364580468788 -10.1237037545244 -0.00479791751793054 1.0392989545826 -0.00515749324867241 0.0562651525651232 0 0.476690919366861
1.83 7.72945106861424 -0.0440012822137784 -10.0524548060915 -0.00212081557167034 1.00394866729204 -0.00648743006847682 0.0513597178798378 0 0.477244360238341
1.84 7.95430011286149 -0.0269822771905929 -9.94692746872483 -0.00471378836600066 0.965200709946031 -0.00590731368395637 0.046634772636481 0 0.477729209888974
1.85 8.09739792892705 -0.00603695228485909 -9.82396547007249 -0.00831721806797227 0.916477090420733 -0.00775075278808912 0.0420955979085952 0 0.478150562727597
1.86 8.22364017784417 -0.0189083435928255 -9.60792917454823 -0.00797388750740659 0.878325152460132 -0.00792131786058472 0.0377471732099935 0 0.47851348038969
1.87 8.4816476771948 0.0708273711291666 -9.53603840558026 -0.0106051787767621 0.833272425699354 -0.00779909870636208 0.0335941794938505 0 0.478822964261464
1.88 8.56657507370702 -0.0185990835693117 -9.45136981127591 -0.00840472852420207 0.795744173602532 -0.00857388819490006 0.0296410031483642 0 0.47908392890219
1.89 8.64001097252781 -0.0332596776076163 -9.33193808431225 -0.0104429583001912 0.754357194197139 -0.00743637088982356 0.0258917408537925 0 0.479301176459604
1.9 8.88028020391119 -0.0335672783419975 -9.21454304943644 -0.0117995992219322 0.718191656454141 -0.00317883833144199 0.0223502051632829 0 0.479479372162306
1.91 8.95655023488712 0.0120409653535122 -9.1888266298672 -0.00876328654530296 0.66464835475615 -0.000701011872105154 0.0190199306690053 0 0.479623020962658
1.92 9.09542688483285 0.01004422828041 -9.15902782817785 -0.0121803052961293 0.616772500395823 -0.00310690930007858 0.0159041806157808 0 0.479736445393656
1.93 9.23678264196447 0.0489373067720341 -8.94155032211672 -0.0105381721481347 0.572835392114134 0.000223155804160488 0.0130059538262808 0 0.479823764693943
1.94 9.27278968843537 0.0207848185282266 -8.97492495894812 -0.0171224410330362 0.524474410270131 -0.007595440860461 0.0103279918047375 0 0.479888875246427
1.95 9.40806359489898 -0.0627982533570199 -8.87529020645053 -0.0147035597402199 0.482844375119074 -0.00697032895909911 0.00787278589091273 0 0.479935432368059
1.96 9.41911563789946 0.0260971438594619 -8.83294762849891 -0.014866782416088 0.434283879337813 -0.00541773038066747 0.00564258434147148 0 0.479966833481179
1.97 9.59980660444179 -0.00496996029282675 -8.79706864006518 -0.019969751889257 0.381594885720707 -0.00427884396990325 0.00363939922206324 0 0.479986202690559
1.98 9.62467381378952 0.032491354148833 -8.67904170664642 -0.0178438045744823 0.335867021748698 -0.00187958343731595 0.00186501300086242 0 0.47999637678477
1.99 9.603280112345 0.0929465408645343 -8.64551274987629 -0.0167409020192999 0.284719106285092 -0.00604069107369772 0.000320984742406062 0 0.479999892675816
2 9.7159776524599 0.0374640998978002 -8.54580757419672 -0.012587658066992 0.234393676145839 -0.00219991429578793 -0.000991344190664398 0 0.479998976287133
2.01 9.69474118900502 -0.00741200938006808 -8.52155093944726 -0.0128520552119581 0.186483716758572 -0.00642902468464331 -0.00207084501096217 0 0.47999553289686
2.02 9.74260817947895 -0.0734571676283066 -8.53526394253139 -0.0124869963311283 0.133860526025961 -0.000792292818745828 -0.00291659702791261 0 0.479991138940894
2.03 9.77431833923942 -0.0184743073923133 -8.43381119873641 -0.0162613113104025 0.0806235233004095 -0.00540097060989389 -0.0035278838802594 0 0.479987035278379
2.04 9.81383673920484 -0.0462909012863926 -8.52565400067647 -0.0188099256828336 0.0346528223555758 -0.00112459078257367 -0.00390419053151654 0 0.479984121921021
2.05 9.7956577820312 0.0636649285510829 -8.56773908907324 -0.0167080069378192 -0.0149322037415764 0.00186079736380076 -0.00404520106954755 0 0.479982954226821
2.06 9.78256730919923 0.00780640625078596 -8.50775334767919 -0.0192695533784267 -0.0647620767893948 0.00045348103425389 -0.00395079733984673 0 0.479983740558344
2.07 9.79338651384284 0.0473683225409877 -8.55691388252367 -0.0134155268147126 -0.112192287023064 -0.00568742213673738 -0.00362105843098007 0 0.479986341405502
2.08 9.80281387466821 -0.0529813700714258 -8.49111665960085 -0.0118118071233293 -0.159332939054451 -0.00928477676227632 -0.00305626101917299 0 0.479990269972822
2.09 9.77356584866089 0.0311699562618781 -8.55142644326579 -0.0131487563165752 -0.20377950247447 -0.00974707511813859 -0.0022568805673864 0 0.479994694231201
2.1 9.7041211986615 -0.0653084506649389 -8.57960192538214 -0.0128862015230815 -0.251922612290459 -0.00832440764692495 -0.00122359336277998 0 0.479998440434219
2.11 9.66744370815539 -0.0128141199885902 -8.61455801465659 -0.0117514675336829 -0.302665661114969 -0.0053148232708666 4.27206350703567e-05 0 0.479999998098903
2.12 9.55444291076696 0.0263930504704989 -8.57355522521751 -0.00597564196061062 -0.349238722424756 -0.00833962553847071 0.0015409741739656 0 0.479997526450497
2.13 9.56941386768616 0.00639540792864154 -8.67928457431875 -0.00869706683670015 -0.391222099756649 -0.00936973518256092 0.00326986836676168 0 0.479988862330017
2.14 9.41526289845448 -0.0161401844156327 -8.77886068363119 -0.00464883920873111 -0.437532413426413 -0.0130318128628765 0.00522788768757243 0 0.47997152956225
2.15 9.40105140597088 0.00896682882386973 -8.79656530770889 -0.00778893768793171 -0.481376938808639 -0.0131071766195231 0.00741329437758323 0 0.479942749780087
2.16 9.32778086784906 0.0688106507214309 -8.86451737774998 -0.0115441628103803 -0.529162807951251 -0.0114141340179217 0.00982412234160559 0 0.479899454698812
2.17 9.19306550811177 -0.0387779543275693 -9.05430796395626 -0.0111256162640466 -0.577605540283677 -0.0034228456314498 0.0124581706259405 0 0.479838299830948
2.18 9.15090101283384 0.0522260511725822 -9.01250794734784 -0.0103307889031159 -0.624940467829596 -0.00648500893728253 0.0153129965769767 0 0.479755679628531
2.19 9.02384590620349 -0.0143078700153144 -9.14086217120885 -0.00853942194442438 -0.672512551685655 -0.00461145972570139 0.018385908788472 0 0.479647744035164
2.2 8.88290639186463 0.0259303199246237 -9.24785446276958 -0.00753210904673721 -0.721069970008557 -0.00335027322733559 0.0216739599526181 0 0.479510416424891
2.21 8.76380122010291 0.0177894077689671 -9.37337391742545 -0.015871093298054 -0.768177190066974 -0.0025329361517751 0.0251739397354776 0 0.479339412898829
2.22 8.55948800495656 0.012037732057205 -9.43142651883113 -0.0177806859212053 -0.808819948113904 -0.0035057596526555 0.028882367805722 0 0.479130262903456
2.23 8.46261621389799 0.0214736247757373 -9.54706936830065 -0.0205055353502939 -0.84706624690835 -0.00480182424829853 0.0327954871495022 0 0.478878331126631
2.24 8.37626849776808 0.000187017155288799 -9.66265584092471 -0.0149629916820388 -0.897422261963236 -0.0147904759524929 0.036909257804827 0 0.478578840619074
2.25 8.21510037242487 -0.0333830196745506 -9.73043602051099 -0.00734366929918966 -0.93285637164587 -0.00822361615282634 0.0412193511517644 0 0.478226897079856
2.26 7.95857638506723 0.0129384745471618 -9.92447901735647 -0.00907252483139722 -0.976619014645042 -0.00829000319918946 0.0457211449037235 0 0.477817514233931
2.27 7.87263767960128 0.0489520909031772 -9.95272592143414 -0.0106259864614463 -1.02137572352664 -0.0116501284976611 0.0504097189328577 0 0.477345640220072
2.28 7.68147894362285 -0.0251048485464739 -10.1238945869754 -0.0126404625389788 -1.05637973399162 -0.00318617848549094 0.0552798520590442 0 0.476806184897313
2.29 7.48352321359987 -0.0933939542619974 -10.2565565146761 -0.0125952630797798 -1.0929988000128 -0.00381381943553877 0.0603260199445358 0 0.476194047965377
2.3 7.28454019757134 -0.0148809480957145 -10.3695567677882 -0.0119119052543013 -1.12768525916953 -0.0136702677648543 0.0655423942198033 0 0.475504147784155
2.31 7.02100784264607 -0.0171402786457721 -10.4505932043152 -0.00675754692574984 -1.16485881144957 -0.0062992277650287 0.0709228429572506 0 0.474731450766495
2.32 6.78687178405828 0.0709048086550835 -10.5273181472286 -0.00581009059438995 -1.19515949819977 -0.00767552916719152 0.0764609326048254 0 0.473871001207291
2.33 6.5932641612932 -0.0126478498918765 -10.6802982716164 -0.0038762618415378 -1.23031425184683 -0.00480265630625609 0.0821499314816447 0 0.472917951401256
2.34 6.38529549799976 0.00911071974732182 -10.8146751227353 -0.00243802813093174 -1.26620418079247 -0.00508915085089507 0.0879828149247364 0 0.471867591891962
2.35 6.08940758704704 -0.0815060218880612 -10.952106006798 -0.00588889754668375 -1.29973073993896 -0.00373277711769039 0.093952272162844 0 0.47071538168562
2.36 5.8757912056667 -0.00233853378552182 -11.0953906993685 -0.00125091223954443 -1.32994886736917 0.00358238715927821 0.100050714978415 0 0.469456978254992
2.37 5.60309596467347 -0.00311897930846373 -11.1951488693928 -0.000282161759724718 -1.35807640611461 0.00216515817530487 0.10627028820261 0 0.46808826715197
2.38 5.43232043996824 0.0138126249546307 -11.2598917319623 -0.000369791255720351 -1.38398595790429 0.00558483963151735 0.112602882070718 0 0.466605391041904
2.39 5.11386501792574 -0.0218838508976061 -11.5162646085739 -0.00448503551697416 -1.40997617225715 0.00559388566336802 0.119040146446746 0 0.465004777968934
2.4 4.86321592919366 0.00686500969045963 -11.5506158897219 -0.00998412117809699 -1.42849028085888 -0.000616331126930165 0.125573506906664 0 0.463283168659473
2.41 4.61415044305288 0.00314396652044247 -11.612005836801 -0.0136813371579277 -1.45492556600876 -0.000663097102261687 0.132194182649404 0 0.461437642670877
2.42 4.4089643754585 0.00660714070783974 -11.6182597032878 -0.0112363175126113 -1.47665717979981 -0.00153503943739543 0.138893206184506 0 0.459465643194122
2.43 4.02542261667066 -0.030182219600817 -11.789350955561 -0.00989012285794372 -1.49987005212696 -0.00490909695491891 0.145661444724455 0 0.457365000323357
2.44 3.69870393623157 0.0671223206147912 -11.8153773950318 -0.00783906097256123 -1.51443083905798 -0.00300018647393365 0.152489623189203 0 0.455133952611333
2.45 3.51014136134682 0.0355586771498827 -12.0199316660597 -0.00702651943811931 -1.53178098906779 -0.00292023878713848 0.159368348710164 0 0.452771166738117
2.46 3.12263768450007 -0.0285071293218741 -12.0396580215911 -0.0102027366795214 -1.54687275886619 -0.00415084692373251 0.166288136501428 0 0.4502757551311
2.47 2.84702342434071 -0.0164333293761724 -12.1482745766763 -0.0146772912426438 -1.56505792924351 0.00114203987428626 0.173239436947464 0 0.447647291387009
2.48 2.5680914540599 -0.0327885745133736 -12.2175082993956 -0.017574443622403 -1.57981201785703 0.00182808406380267 0.18021266373929 0 0.444885823361444
2.49 2.19218737570758 0.042570728344998 -12.2507779252973 -0.0122473951987326 -1.58851008494672 -0.000598834123370738 0.187198222875359 0 0.441991883808184
2.5 1.88469047723814 0.00221469462493563 -12.2783242293019 -0.0134994262372278 -1.59478060030001 -0.00225955846207974 0.194186542329505 0 0.438966498468973
2.51 1.60805583375209 0.00925562433190827 -12.3207663369758 -0.0168714462496455 -1.61256496561002 -0.00421162314595163 0.201168102176143 0 0.435811191534647
2.52 1.21240334448193 -0.0208118912355641 -12.3410329260914 -0.0126464820569566 -1.61565392238949 0.00358262258085083 0.208133464953559 0 0.432527988419739
2.53 0.988416654971392 -0.0402996053512823 -12.4047758868454 -0.012547851045871 -1.61875807704202 0.00118275424518107 0.215073306038944 0 0.429119415815084
2.54 0.687486690761279 0.00111394000094668 -12.4574680570327 -0.0109472374261808 -1.62229920575987 0.00306806263499521 0.221978443803957 0 0.425588499006227
2.55 0.320519564351183 -0.0175246808115582 -12.4471080669447 -0.0103739670902897 -1.61898794334558 0.00468799227009839 0.228839869317742 0 0.421938756469039
2.56 0.0493853713097801 0.0534745549347514 -12.4635984694298 -0.0113702128191141 -1.61932385771617 -0.00153259697089613 0.23564877536514 0 0.418174191777673
2.57 -0.244050833500844 0.00320579787164628 -12.4458208787624 -0.0065785628865906 -1.62150355882259 0.00350768170541477 0.242396584551334 0 0.414299282883579
2.58 -0.559831534099048 -0.0355274419401902 -12.3846934682607 -0.0133655073342392 -1.61626603605388 0.000736462960463078 0.249074976270457 0 0.410318968847251
2.59 -0.974313945381633 0.00932432357474568 -12.4112532853153 -0.0180151474465471 -1.61577587793922 0.00203851418685008 0.255675912324597 0 0.406238634126525
2.6 -1.226409426901 -0.00190327920463218 -12.3787241461237 -0.0118556348899246 -1.61221436546299 -0.000529787131560334 0.262191660991098 0 0.402064090546183
2.61 -1.47904612828657 -0.0891018218197975 -12.359232211235 -0.0164277417836413 -1.60593606320363 0.00126998506404765 0.26861481934986 0 0.397801557093033
2.62 -1.86913050496031 0.0648052589711507 -12.3563218940708 -0.015733259220589 -1.59737188649853 -0.00107481648673719 0.274938333698363 0 0.393457637698352
2.63 -2.16160669963456 0.00821452075044744 -12.3039277443183 -0.009035197650359 -1.58417722103248 -0.0061737499598266 0.281155517900027 0 0.389039297185217
2.64 -2.56011478096953 0.00854206751185485 -12.2258651190705 -0.0103554560104337 -1.57647272637775 -0.000691104173660666 0.287260069531155 0 0.384553835571765
2.65 -2.79540168459384 -0.0928936811696488 -12.2240035038644 -0.0120793999130472 -1.56060966695221 0.00357626667835977 0.293246083712671 0 0.380008860932454
2.66 -3.09165955968613 -0.0128720339560424 -12.1146500800224 -0.000913725013596376 -1.54364615477251 0.00323188385636273 0.299108064534897 0 0.375412261028043
2.67 -3.41833804915663 -0.053854926776451 -11.9832085701156 -0.00831785137119607 -1.53247285109827 0.00298373888816004 0.304840934006443 0 0.370772173920967
2.68 -3.70035235944168 -0.00583425364944018 -11.8918766740054 -0.00586263036595536 -1.51146796223355 0.00572287082256015 0.310440038481506 0 0.366096957796157
2.69 -4.00500637339072 -0.026140833806724 -11.7959107659105 -0.0105798301738074 -1.49275055302001 0.00209323333738698 0.315901152543208 0 0.361395160208148
2.7 -4.19325921179028 -0.0336954275744662 -11.7178669616737 -0.00588085587201319 -1.47404004024293 0.00772126577333908 0.321220480343725 0 0.356675486973448
2.71 -4.55041426251 -0.043378136876454 -11.6588619058718 -0.00946417934812413 -1.45728382136042 0.00406040023536528 0.326394654424597 0 0.351946770922888
2.72 -4.74749488121201 -0.012531309063533 -11.5936438751901 -0.0124607200655561 -1.43595759869483 0.00391825052304392 0.331420732062379 0 0.347217940722015
2.73 -5.07956708131949 0.0172140900743855 -11.4441140629038 -0.0104368085175734 -1.40685020866577 0.00547755469584662 0.336296189205602 0 0.342497989958758
2.74 -5.36134640920008 0.0343942765741527 -11.333050702579 -0.00999378654696578 -1.38057709111585 -0.00421924528073298 0.341018912088444 0 0.337795946686775
2.75 -5.65225019991888 0.0283787093618033 -11.214561837179 -0.0109958526908207 -1.3546817509989 -0.00222679373541462 0.345587186624517 0 0.333120843600264
2.76 -5.80907716114346 0.0196843037351753 -11.1762577278096 -0.0131589244802768 -1.32613165143407 0.000536983586804222 0.349999685700365 0 0.328481689002059
2.77 -6.11153985763672 -0.0319376909865983 -10.9670502191653 -0.0157011261320324 -1.28963062904164 -0.00013779838794063 0.354255454503088 0 0.32388743871106
2.78 -6.30177601853646 0.0103191961756068 -10.8902503113434 -0.0120025265327771 -1.25965677894438 -0.00469688454791337 0.358353894028856 0 0.319346969038937
2.79 -6.56081214496136 -0.0139752865545994 -10.7386012681709 -0.0148041338132503 -1.22597154408638 -0.0120696574724991 0.362294742929833 0 0.314869050948814
2.8 -6.78420180407258 0.0742075560645968 -10.6797161151841 -0.0140712431088521 -1.19480873177184 -0.00650577386851231 0.36607805786577 0 0.310462325490913
2.81 -7.02743710847908 -0.0449707804375124 -10.4864645037475 -0.0160537455526314 -1.15999108923319 -0.0110573577989849 0.369704192533246 0 0.306135280592323
2.82 -7.18559232520279 0.00989798902004011 -10.4193404212891 -0.0118490037115445 -1.12365304643567 -0.00485409330252914 0.373173775550393 0 0.301896229260097
2.83 -7.39236440120846 0.0412234272493524 -10.3217131841722 -0.0088168708556314 -1.0878962029352 -0.00863127596370497 0.376487687377782 0 0.29775328923948
2.84 -7.51199025085907 0.0239504934415244 -10.1756345786826 -0.0112312308580079 -1.05658108252209 -0.00833749818615989 0.379647036457348 0 0.293714364151897
2.85 -7.77409390224301 0.0216460414285254 -10.0225939911084 -0.00747245022771918 -1.01358404661879 -0.00796109193403494 0.38265313475069 0 0.289787126121003
2.86 -7.96039141877614 0.01153801975148 -9.90157288366706 -0.0088726399572265 -0.970265402919226 -0.00921347533346173 0.385507472856074 0 0.285978999879578
2.87 -8.14078527545394 0.0154330270043149 -9.7613324506296 -0.00904605007188185 -0.926149031468161 -0.00375346216167829 0.388211694879962 0 0.282297148335627
2.88 -8.20507670097947 -0.073188024753473 -9.69700611061882 -0.00533343551343921 -0.894128311859756 -0.00490757903434973 0.390767573234263 0 0.278748459562748
2.89 -8.42454952240013 -0.0750517929812911 -9.60997371821729 -0.00352777091362626 -0.849445827997231 0.000265360983499119 0.393176983524663 0 0.275339535167848
2.9 -8.5628283168428 0.0526360739250827 -9.4787867499234 -0.00471896912007862 -0.806690504124488 -0.00368912671487712 0.395441879688771 0 0.272076679978663
2.91 -8.69356784408699 0.0427013275168528 -9.38321804894313 -0.00441814107712884 -0.769125497217922 -0.00117520111586543 0.397564269535282 0 0.268965892984366
2.92 -8.77729824470897 -0.0379531591463358 -9.17899527322744 -0.00536841082239841 -0.723427359388003 -0.00586347418091085 0.399546190827389 0 0.266012859454808
2.93 -9.02827837615059 -0.00537040090108825 -9.13735758664325 -0.00268134178411143 -0.676773562324622 -0.00381815713554 0.401389688045068 0 0.263222944157767
2.94 -9.0572358671415 -0.0398335567694805 -9.07698048831791 -0.010215132242161 -0.631749234188226 -0.0084230823410286 0.403096789952122 0 0.260601185588813
2.95 -9.15865780891443 0.0159201755264535 -9.02242333831004 -0.007864441984178 -0.587709809739629 -0.00661959679933498 0.404669488084798 0 0.258152291125195
2.96 -9.32899400577827 -0.0102341102126619 -8.8934697300753 -0.00359564764029289 -0.539040450302847 -0.00453563217443004 0.406109716269752 0 0.255880633013329
2.97 -9.38531543983786 0.0630921410413749 -8.90835408824307 -0.00600387395520001 -0.490901334071042 -0.00207023393982017 0.407419331270065 0 0.253790245099084
2.98 -9.42529480807461 -0.0547458262652106 -8.79344205144556 -0.00573056475311928 -0.446352016761533 -0.00598733272185166 0.408600094649129 0 0.25188482021099
2.99 -9.52772807716041 -0.0106535485732375 -8.74254745103153 -0.0109157559393852 -0.400168162839995 -0.00815588400662928 0.409653655933462 0 0.250167708108678
3 -9.60728254334331 -0.000346453861417611 -8.73666549142692 -0.0127463514093309 -0.354439948364436 -0.0095762805977541 0.410581537147065 0 0.248641913912263
3.01 -9.63476972077862 -0.0570767523351594 -8.53438121271175 -0.0119606204921495 -0.314867167770465 -0.0068870831731028 0.411385118781738 0 0.24731009693285
3.02 -9.72728036258533 0.0549899746426614 -8.61692327727334 -0.0100778507728208 -0.265853343638084 -0.00256560655999521 0.412065627259918 0 0.246174569829806
3.03 -9.7086455259064 -0.000733485410856776 -8.60345128484957 -0.00730705360296196 -0.218660877329657 -0.00425445194691351 0.412624123939055 0 0.245237298026886
3.04 -9.73168638909114 -0.00380952322671539 -8.54394023068122 -0.0030755015942991 -0.170972692013868 -0.0027295115466915 0.413061495699325 0 0.244499899326434
3.05 -9.82323388022495 0.0180698916247109 -8.47176227705026 -0.00490017011305843 -0.116502666432592 -0.00223921735360112 0.41337844714961 0 0.243963643668841
3.06 -9.80485760926223 -0.0406606416739732 -8.46648064791825 -0.00520738560060129 -0.0681974800902121 -0.010492230365169 0.413575494479998 0 0.243629452992911
3.07 -9.78158043712702 0.0258024057591646 -8.50984161894875 -0.0077778877197021 -0.0153754490966039 -0.00337596390689719 0.41365296098275 0 0.243497901161803
3.08 -9.80398751756055 0.0151024331558006 -8.50255759943935 -0.0129778965979835 0.0351845603552678 -0.00184176306734116 0.413610974257461 0 0.243569213928595
3.09 -9.86539930834892 -0.0179682676032451 -8.52390180639699 -0.0120413779794345 0.0795164233738316 -0.00130529788554938 0.413449465110152 0 0.243843268925203
3.1 -9.77337996760186 -0.0161146224831655 -8.52926675537548 -0.018290216443459 0.125613076437792 -0.00817520001957972 0.413168168150113 0 0.244319595668215
3.11 -9.71787829393346 -0.0719679399432858 -8.52165259434379 -0.0125581381355274 0.172674682175593 -0.00441729837537331 0.41276662408242 0 0.244997375585132
3.12 -9.69377598963431 -0.00103466013262848 -8.57874865730077 -0.0213043996804931 0.222774505123118 -0.0066942153708055 0.412244183688171 0 0.245875442074383
3.13 -9.71516992034329 0.0798974017286036 -8.60166696970921 -0.0180008532141603 0.275427250591523 -0.00534953752448293 0.411600013478483 0 0.246952280622213
3.14 -9.63894957025309 -0.000152487645723243 -8.70230399029155 -0.0143054066022683 0.328149903336843 -0.00431081853056332 0.410833103002192 0 0.248226029009027
3.15 -9.49818889711524 0.060216696137783 -8.67798681316309 -0.0124502013734541 0.371451403330005 -0.00370737843635697 0.409942273780881 0 0.249694477646906
3.16 -9.4688247012642 -0.0216412690850875 -8.76166761761684 -0.010549529491391 0.423895362232965 -0.0035809249460757 0.408926189838335 0 0.251355070098659
3.17 -9.3591870617446 -0.0237542106538915 -8.85697133725871 -0.0137891813962849 0.471402476553493 -0.00373920746683144 0.40778336978468 0 0.253204903836895
3.18 -9.34017804491069 0.00455782466308583 -8.94904973556896 -0.0134059421797995 0.516913834792828 -0.00668108294433458 0.40651220040837 0 0.255240731308984
3.19 -9.22348811606136 -0.00253601679660237 -8.95739483335256 -0.00618298407550071 0.568902497118236 -0.00880602492751202 0.405110951721748 0 0.257458961380448
3.2 -9.16024913047689 0.00191592076360142 -9.03919340141346 -0.00869277152238904 0.614408712943527 -0.00769439406023373 0.403577793398108 0 0.259855661235067
3.21 -8.9265004099867 -0.00528824773670865 -9.15470829388489 -0.0102708362561692 0.660409825328027 -0.00677324419953416 0.401910812530129 0 0.262426558814788
3.22 -8.85092858024717 -0.0140492412067818 -9.27163964878341 -0.00722315506891402 0.702000397298627 -0.00822713508238628 0.400108032631153 0 0.265167045886227
3.23 -8.80869522464803 -0.0285996054194197 -9.34158295556747 -0.00929572311304969 0.744183423747297 -0.0150656329193484 0.398167433792109 0 0.268072181823117
3.24 -8.67346146215784 0.00925712796018921 -9.43002317779682 -0.0118825595990749 0.784745569013099 -0.0153460125973158 0.39608697389804 0 0.271136698195381
3.25 -8.45239610844921 0.0519825417399485 -9.59275609339039 -0.00880009963491525 0.83063562483086 -0.0181873611295497 0.393864610799157 0 0.274355004255488
3.26 -8.34469533085577 -0.0256975789273705 -9.66861815344935 -0.00548657761674203 0.87180526550484 -0.0165801068801307 0.391498325322284 0 0.277721193411391
3.27 -8.18810277256744 0.0769132328523794 -9.78398226184972 -0.00420208852575208 0.913744157464456 -0.0109547839471308 0.388986144999505 0 0.28122905077254
3.28 -7.97491685246191 -0.0790105903725465 -9.82643519896095 -0.00473243073270027 0.957796245655454 -0.0137956684534372 0.386326168381937 0 0.284872061851161
3.29 -7.82160798939555 0.0722982041237731 -10.0341976749458 -0.00469889500551456 0.994358415018795 -0.0100677623610634 0.383516589797926 0 0.288643422495247
3.3 -7.64090494568488 -0.0743710262466885 -10.1329534428902 -0.00918145131012541 1.03297977336803 -0.00955858118075045 0.380555724406769 0 0.292536050122441
3.31 -7.47387471224781 0.0099322754495096 -10.2135822328229 -0.00668375487093024 1.07105871666759 -0.0134987013067397 0.377442033391396 0 0.296542596315215
3.32 -7.24213899507215 0.0225337455402769 -10.2959631970497 -0.00554107230614488 1.10858747381355 -0.00455014854327896 0.374174149126522 0 0.300655460827578
3.33 -7.0584541929714 -0.0116077019624308 -10.445348158105 -0.00730735381173974 1.14611269205359 0.000244102034270517 0.370750900152722 0 0.304866807041938
3.34 -6.840175940535 -0.00151411901452911 -10.576091943072 -0.000963787172115313 1.18645787406985 -0.00184403470186121 0.367171335781826 0 0.30916857890185
3.35 -6.59125704137864 -0.000580045869802429 -10.6410376807948 -0.00147854385390572 1.21332604809574 -0.00591736059839694 0.363434750155243 0 0.313552519332242
3.36 -6.33768434306629 0.0171381855468637 -10.805214976977 0.00063734380776786 1.24670068402008 -0.00379604784861345 0.359540705574295 0 0.318010190143552
3.37 -6.09084579499982 -0.0390041204759668 -10.8942440451746 -0.00180502320281345 1.27266104284995 -0.00275952941663911 0.355489054920691 0 0.322532993400046
3.38 -6.00069264760566 -0.02095775106071 -11.037691496043 -0.00247803851524578 1.30256640287026 -0.00374731013567932 0.351279962985895 0 0.327112194215728
3.39 -5.66831112997734 0.0204321660403121 -11.2083467812248 0.00251320344016049 1.32830691349144 -0.00257392136026686 0.346913926530544 0 0.331738944923806
3.4 -5.40376698749539 0.0074793694234731 -11.309260188602 0.00223841591637263 1.35955199395661 -0.00051878152805486 0.342391792899313 0 0.336404310547879
3.41 -5.16666187070841 0.00444214606826908 -11.4030493560748 -0.00535126195034317 1.38692772878417 -0.00331416826174787 0.33771477702276 0 0.341099295485153
3.42 -4.90378002643078 -0.0580732341086713 -11.489324039248 -0.00296765566276443 1.41054702078808 -0.00182559411527583 0.332884476645823 0 0.345814871294218
3.43 -4.63516675832176 -0.00318884550857468 -11.5907055644053 0.00231124826925604 1.43551051212494 -0.00231059950902174 0.327902885632733 0 0.350542005462579
3.44 -4.27982439273313 -0.0080449059085327 -11.7314871185133 -0.00126819735138516 1.46135917303817 -0.00564169138433011 0.322772405210151 0 0.355271691012462
3.45 -4.03689149617151 -0.0596639738163329 -11.810096957723 -0.00576036960353806 1.49071776953715 -0.00427931929214211 0.317495853024331 0 0.359994976787666
3.46 -3.75528047981723 0.0298013060797888 -11.8932527855165 -0.00704471457008291 1.50294985538646 -0.00254220000681 0.312076469903894 0 0.364702998249704
3.47 -3.41077605145466 -0.0766597963509566 -11.9308497382962 -0.00881598780964651 1.52883006603256 -0.00131970210142737 0.306517924237296 0 0.369387008598379
3.48 -3.17174669292601 -0.0633517020578337 -12.0326336857137 -0.00593611512961887 1.53862647345313 -0.00583138218005813 0.300824313893122 0 0.374038410020592
3.49 -2.94024979441173 -0.0573153057140742 -12.1273566627363 -0.0024631648490362 1.55203629333286 -0.00285358714147436 0.295000165631741 0 0.378648784861705
3.5 -2.55298783241255 0.0614729092087547 -12.2243951751376 -0.00698188263968967 1.56721833238944 -0.00329992396257587 0.289050431978357 0 0.383209926506511
3.51 -2.24205140822154 -0.0319393915263615 -12.1546044033733 -0.00787186265438226 1.57236475690506 0.00130730954384603 0.282980485549945 0 0.387713869751802
3.52 -1.99331898104448 0.0491973718299189 -12.3320679349381 -0.00728740034823342 1.58760164745469 -0.00184139622513322 0.276796110851498 0 0.392152920450027
3.53 -1.61164725116878 -0.0311350814357469 -12.4022011927818 -0.00634184851761393 1.59965734153978 -0.000364362775810146 0.270503493580393 0 0.396519684203448
3.54 -1.3051657066472 0.0591162646532325 -12.3725336211101 -0.0032194689208529 1.6063244283296 -0.00391217606790824 0.264109207500913 0 0.400807093890864
3.55 -0.962011257131465 -0.0663152092966563 -12.371154894719 -0.00409673754243153 1.62002762598384 0.00220538853422768 0.257620198973977 0 0.40500843581413
3.56 -0.707901551894508 0.0326808616588171 -12.4846427227945 -0.00371576280697659 1.62218542224947 0.00180097694070414 0.251043769249409 0 0.409117374259576
3.57 -0.346082214077878 -0.00124236902355142 -12.4068904850761 -0.000210410770065463 1.61858630509944 0.00379303097385836 0.244387554649417 0 0.413127974279736
3.58 -0.109747795761418 0.0159138103798324 -12.4291186869859 -0.00258959839689935 1.6211118315492 0.00430339160029474 0.237659504791991 0 0.417034722513636
3.59 0.20603785608668 -0.0544133932527266 -12.3770307088011 0.00252653181247528 1.62004730555163 0.00192040916087115 0.230867859021373 0 0.420832545878865
3.6 0.580679177302028 0.0569110550650868 -12.498756892698 -0.000548897313979047 1.62469369219493 0.000673049065048776 0.224021121229364 0 0.424516827985816
